,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
14,2023-10-30,20:45,Serie A,Matchweek 10,Mon,Away,L,0,1,Lazio,0.4,1.9,52.0,35000.0,Cristiano Biraghi,4-2-3-1,Matteo Marcenaro,Match Report,,9.0,5.0,18.9,0.0,0,0,10.0,3.0,16.4,0.0,1,1,2024,Fiorentina
15,2023-11-05,20:45,Serie A,Matchweek 11,Sun,Home,L,0,1,Juventus,0.7,0.7,68.0,38225.0,Cristiano Biraghi,4-2-3-1,Daniele Chiffi,Match Report,,25.0,4.0,23.9,1.0,0,0,4.0,3.0,12.3,0.0,0,0,2024,Fiorentina
16,2023-11-09,18:45,Conf Lg,Group stage,Thu,Away,W,1,0,rs Čukarički,1.3,0.7,68.0,3402.0,Cristiano Biraghi,4-3-3,Robert Schröder,Match Report,,13.0,2.0,20.5,2.0,1,1,3.0,1.0,12.3,0.0,0,0,2024,Fiorentina
17,2023-11-12,15:00,Serie A,Matchweek 12,Sun,Home,W,2,1,Bologna,1.4,1.8,39.0,29750.0,Cristiano Biraghi,4-2-3-1,Fabio Maresca,Match Report,,11.0,3.0,23.9,0.0,1,1,10.0,3.0,16.4,0.0,1,1,2024,Fiorentina
18,2023-11-25,20:45,Serie A,Matchweek 13,Sat,Away,L,0,1,Milan,1.8,1.8,58.0,73074.0,Cristiano Biraghi,4-2-3-1,Marco Di Bello,Match Report,,21.0,4.0,16.2,1.0,0,0,8.0,5.0,15.7,0.0,1,1,2024,Fiorentina
19,2023-11-30,21:00,Conf Lg,Group stage,Thu,Home,W,2,1,be Genk,2.4,0.5,52.0,16666.0,Cristiano Biraghi,4-3-3,Joey Kooij,Match Report,,23.0,6.0,17.4,2.0,1,1,4.0,2.0,13.1,0.0,0,0,2024,Fiorentina
20,2023-12-03,15:00,Serie A,Matchweek 14,Sun,Home,W,3,0,Salernitana,2.5,0.8,57.0,26286.0,Cristiano Biraghi,4-2-3-1,Paride Tremolada,Match Report,,21.0,8.0,18.9,0.0,1,1,11.0,1.0,19.2,0.0,0,0,2024,Fiorentina
21,2023-12-06,21:00,Coppa Italia,Round of 16,Wed,Home,D,2 (4),2 (1),Parma,,,66.0,23113.0,Nikola Milenković,4-2-3-1,Livio Marinelli,Match Report,Fiorentina won on penalty kicks following extra time,29.0,7.0,,,1,1,18.0,8.0,,,0,0,2024,Fiorentina
22,2023-12-10,20:45,Serie A,Matchweek 15,Sun,Away,D,1,1,Roma,1.5,0.7,65.0,60932.0,Cristiano Biraghi,4-2-3-1,Antonio Rapuano,Match Report,,14.0,8.0,16.7,1.0,0,0,4.0,1.0,15.7,0.0,0,0,2024,Fiorentina
23,2023-12-14,18:45,Conf Lg,Group stage,Thu,Away,D,1,1,hu Ferencváros,1.2,0.8,62.0,20657.0,Nikola Milenković,4-2-3-1,Luís Godinho,Match Report,,12.0,2.0,13.9,0.0,0,0,6.0,5.0,12.3,0.0,0,0,2024,Fiorentina
24,2023-12-17,15:00,Serie A,Matchweek 16,Sun,Home,W,1,0,Hellas Verona,0.5,2.5,65.0,26311.0,Cristiano Biraghi,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,,5.0,3.0,12.6,0.0,0,0,18.0,6.0,14.6,1.0,0,1,2024,Fiorentina
25,2023-12-22,20:45,Serie A,Matchweek 17,Fri,Away,W,1,0,Monza,2.0,0.7,48.0,10120.0,Cristiano Biraghi,4-2-3-1,Juan Sacchi,Match Report,,14.0,4.0,18.5,1.0,0,0,7.0,2.0,18.1,1.0,0,0,2024,Fiorentina
26,2023-12-29,18:30,Serie A,Matchweek 18,Fri,Home,W,1,0,Torino,0.5,0.3,52.0,32915.0,Cristiano Biraghi,4-2-3-1,Federico La Penna,Match Report,,12.0,3.0,20.0,0.0,0,0,6.0,3.0,14.1,1.0,0,0,2024,Fiorentina
27,2024-01-06,20:45,Serie A,Matchweek 19,Sat,Away,L,0,1,Sassuolo,1.2,0.9,66.0,15759.0,Cristiano Biraghi,4-2-3-1,Rosario Abisso,Match Report,,8.0,1.0,18.1,0.0,0,1,7.0,1.0,26.1,0.0,0,0,2024,Fiorentina
28,2024-01-09,21:00,Coppa Italia,Quarter-finals,Tue,Home,D,0 (5),0 (4),Bologna,,,38.0,25079.0,Cristiano Biraghi,3-4-1-2,Matteo Marchetti,Match Report,Fiorentina won on penalty kicks following extra time,14.0,5.0,,,0,0,12.0,5.0,,,0,0,2024,Fiorentina
29,2024-01-14,18:00,Serie A,Matchweek 20,Sun,Home,D,2,2,Udinese,1.3,1.2,69.0,23686.0,Cristiano Biraghi,4-2-3-1,Luca Pairetto,Match Report,,9.0,2.0,20.1,0.0,1,1,12.0,6.0,17.9,2.0,0,0,2024,Fiorentina
30,2024-01-18,20:00,Supercoppa,Semi-finals,Thu,Away,L,0,3,Napoli,,,60.0,9762.0,Cristiano Biraghi,4-2-3-1,Federico La Penna,Match Report,,16.0,1.0,,,0,1,8.0,4.0,,,0,0,2024,Fiorentina
31,2024-01-28,20:45,Serie A,Matchweek 22,Sun,Home,L,0,1,Inter,1.8,0.5,57.0,35084.0,Giacomo Bonaventura,4-2-3-1,Gianluca Aureliano,Match Report,,13.0,3.0,17.6,1.0,0,1,8.0,4.0,17.1,0.0,0,0,2024,Fiorentina
32,2024-02-02,20:45,Serie A,Matchweek 23,Fri,Away,L,2,3,Lecce,1.1,2.6,56.0,24778.0,Cristiano Biraghi,4-2-3-1,Antonio Giua,Match Report,,10.0,3.0,18.4,0.0,0,0,16.0,8.0,14.3,1.0,0,0,2024,Fiorentina
33,2024-02-11,12:30,Serie A,Matchweek 24,Sun,Home,W,5,1,Frosinone,2.2,1.1,54.0,25397.0,Cristiano Biraghi,4-2-3-1,Ermanno Feliciani,Match Report,,18.0,7.0,12.0,0.0,0,0,11.0,3.0,15.1,1.0,0,0,2024,Fiorentina
34,2024-02-14,19:00,Serie A,Matchweek 21,Wed,Away,L,0,2,Bologna,0.9,2.1,43.0,25684.0,Cristiano Biraghi,4-2-3-1,Daniele Chiffi,Match Report,,12.0,3.0,17.9,1.0,0,0,18.0,7.0,15.0,0.0,0,0,2024,Fiorentina
35,2024-02-18,15:00,Serie A,Matchweek 25,Sun,Away,D,1,1,Empoli,0.7,1.0,60.0,12490.0,Cristiano Biraghi,4-2-3-1,Luca Pairetto,Match Report,,9.0,3.0,15.5,0.0,0,0,4.0,3.0,25.6,0.0,1,1,2024,Fiorentina
36,2024-02-26,20:45,Serie A,Matchweek 26,Mon,Home,W,2,1,Lazio,2.5,0.3,54.0,25190.0,Cristiano Biraghi,4-2-3-1,Marco Guida,Match Report,,21.0,6.0,14.1,0.0,0,1,5.0,1.0,13.0,0.0,0,0,2024,Fiorentina
37,2024-03-02,20:45,Serie A,Matchweek 27,Sat,Away,D,0,0,Torino,0.6,0.6,65.0,22845.0,Cristiano Biraghi,4-2-3-1,Matteo Marchetti,Match Report,,14.0,3.0,19.5,0.0,0,0,8.0,2.0,17.0,1.0,0,0,2024,Fiorentina
38,2024-03-07,21:00,Conf Lg,Round of 16,Thu,Away,W,4,3,il Maccabi Haifa,1.8,0.7,69.0,1589.0,Cristiano Biraghi,4-2-3-1,Donatas Rumšas,Match Report,Leg 1 of 2,23.0,8.0,16.3,0.0,0,0,7.0,4.0,14.8,0.0,0,0,2024,Fiorentina
39,2024-03-10,20:45,Serie A,Matchweek 28,Sun,Home,D,2,2,Roma,2.1,0.6,33.0,30438.0,Cristiano Biraghi,4-2-3-1,Davide Massa,Match Report,,14.0,4.0,15.5,0.0,0,1,10.0,5.0,17.2,0.0,0,0,2024,Fiorentina
40,2024-03-14,18:45,Conf Lg,Round of 16,Thu,Home,D,1,1,il Maccabi Haifa,1.3,0.1,57.0,6838.0,Cristiano Biraghi,4-3-3,Irfan Peljto,Match Report,Leg 2 of 2; Fiorentina won,17.0,4.0,17.5,1.0,0,0,3.0,2.0,20.8,0.0,0,0,2024,Fiorentina
41,2024-03-30,20:45,Serie A,Matchweek 30,Sat,Home,L,1,2,Milan,1.4,3.1,45.0,34273.0,Cristiano Biraghi,4-2-3-1,Fabio Maresca,Match Report,,17.0,7.0,17.6,0.0,0,0,14.0,10.0,11.5,0.0,0,0,2024,Fiorentina
42,2024-04-03,21:00,Coppa Italia,Semi-finals,Wed,Home,W,1,0,Atalanta,,,49.0,21560.0,Giacomo Bonaventura,4-2-3-1,Maurizio Mariani,Match Report,Leg 1 of 2,20.0,4.0,,,0,0,10.0,3.0,,,0,0,2024,Fiorentina
43,2024-04-07,20:45,Serie A,Matchweek 31,Sun,Away,L,0,1,Juventus,0.5,1.9,74.0,37994.0,Cristiano Biraghi,4-2-3-1,Federico La Penna,Match Report,,13.0,2.0,20.8,0.0,0,0,7.0,2.0,11.8,1.0,0,0,2024,Fiorentina
44,2024-04-11,18:45,Conf Lg,Quarter-finals,Thu,Away,D,0,0,cz Viktoria Plzeň,0.4,0.1,72.0,11470.0,Cristiano Biraghi,4-2-3-1,Orel Grinfeeld,Match Report,Leg 1 of 2,10.0,2.0,18.6,0.0,0,0,3.0,1.0,17.4,0.0,0,0,2024,Fiorentina
45,2024-04-15,18:30,Serie A,Matchweek 32,Mon,Home,D,1,1,Genoa,1.5,1.3,59.0,25120.0,Giacomo Bonaventura,4-2-3-1,Davide Di Marco,Match Report,,20.0,3.0,17.4,2.0,0,0,6.0,2.0,17.1,0.0,1,1,2024,Fiorentina
46,2024-04-18,18:45,Conf Lg,Quarter-finals,Thu,Home,W,2,0,cz Viktoria Plzeň,3.9,0.1,72.0,19418.0,Cristiano Biraghi,4-2-3-1,Jesús Gil,Match Report,Leg 2 of 2; Fiorentina won; Required Extra Time,42.0,9.0,16.9,1.0,0,0,2.0,0.0,16.1,0.0,0,0,2024,Fiorentina
47,2024-04-21,18:00,Serie A,Matchweek 33,Sun,Away,W,2,0,Salernitana,2.0,0.2,72.0,14597.0,Lucas Martínez Quarta,4-2-3-1,Matteo Marchetti,Match Report,,12.0,7.0,15.4,0.0,0,0,5.0,1.0,16.7,0.0,0,0,2024,Fiorentina
48,2024-04-24,21:00,Coppa Italia,Semi-finals,Wed,Away,L,1,4,Atalanta,,,43.0,14909.0,Cristiano Biraghi,4-2-3-1,Federico La Penna,Match Report,Leg 2 of 2; Atalanta won,9.0,4.0,,,0,0,17.0,6.0,,,0,0,2024,Fiorentina
49,2024-04-28,20:45,Serie A,Matchweek 34,Sun,Home,W,5,1,Sassuolo,3.2,0.3,67.0,22575.0,Lucas Martínez Quarta,4-2-3-1,Matteo Marcenaro,Match Report,,22.0,10.0,14.3,0.0,0,0,7.0,2.0,18.6,0.0,0,0,2024,Fiorentina
50,2024-05-02,21:00,Conf Lg,Semi-finals,Thu,Home,W,3,2,be Club Brugge,2.2,1.2,55.0,27516.0,Cristiano Biraghi,4-2-3-1,Michael Oliver,Match Report,Leg 1 of 2,31.0,10.0,14.6,0.0,0,0,4.0,2.0,20.1,0.0,1,1,2024,Fiorentina
51,2024-05-05,15:00,Serie A,Matchweek 35,Sun,Away,L,1,2,Hellas Verona,0.9,1.9,62.0,27821.0,Nikola Milenković,4-2-3-1,Antonio Rapuano,Match Report,,13.0,4.0,19.0,1.0,0,0,8.0,3.0,19.7,0.0,1,1,2024,Fiorentina
52,2024-05-08,18:45,Conf Lg,Semi-finals,Wed,Away,D,1,1,be Club Brugge,2.5,0.2,47.0,26936.0,Cristiano Biraghi,4-3-3,Halil Umut Meler,Match Report,Leg 2 of 2; Fiorentina won,20.0,1.0,20.1,2.0,1,1,4.0,2.0,21.4,0.0,0,0,2024,Fiorentina
53,2024-05-13,20:45,Serie A,Matchweek 36,Mon,Home,W,2,1,Monza,2.5,0.7,49.0,24376.0,Nikola Milenković,4-2-3-1,Luca Zufferli,Match Report,,16.0,9.0,15.3,0.0,0,0,6.0,2.0,11.2,0.0,0,0,2024,Fiorentina
54,2024-05-17,20:45,Serie A,Matchweek 37,Fri,Home,D,2,2,Napoli,0.6,1.2,63.0,32100.0,Cristiano Biraghi,4-2-3-1,Matteo Marchetti,Match Report,,14.0,5.0,21.3,3.0,0,0,15.0,3.0,21.0,1.0,0,0,2024,Fiorentina
55,2024-05-23,20:45,Serie A,Matchweek 38,Thu,Away,W,3,2,Cagliari,2.0,1.9,62.0,16412.0,Cristiano Biraghi,4-2-3-1,Alessandro Prontera,Match Report,,10.0,4.0,14.9,0.0,1,1,14.0,6.0,14.2,0.0,0,0,2024,Fiorentina
56,2024-05-29,22:00,Conf Lg,Final,Wed,Neutral,L,0,1,gr Olympiacos,1.1,0.7,54.0,26842.0,Cristiano Biraghi,4-2-3-1,Artur Soares Dias,Match Report,Required Extra Time,17.0,4.0,17.0,0.0,0,0,6.0,4.0,13.0,0.0,0,0,2024,Fiorentina
57,2024-06-02,18:00,Serie A,Matchweek 29,Sun,Away,W,3,2,Atalanta,1.2,1.7,44.0,14851.0,Cristiano Biraghi,4-2-3-1,Daniele Orsato,Match Report,,8.0,4.0,15.4,0.0,0,0,12.0,3.0,15.4,0.0,0,0,2024,Fiorentina
0,2023-08-14,21:15,Coppa Italia,First round,Mon,Home,W,2,1,FeralpiSalò,,,67.0,9067.0,Ricardo Rodríguez,3-4-3,Paride Tremolada,Match Report,,28.0,14.0,,,0,0,5.0,1.0,,,0,0,2024,Torino
1,2023-08-21,18:30,Serie A,Matchweek 1,Mon,Home,D,0,0,Cagliari,1.0,0.4,57.0,20296.0,Ricardo Rodríguez,3-4-3,Francesco Cosso,Match Report,,11.0,2.0,17.1,0.0,0,0,8.0,2.0,20.2,1.0,0,0,2024,Torino
2,2023-08-26,20:45,Serie A,Matchweek 2,Sat,Away,L,1,4,Milan,0.5,3.0,41.0,72013.0,Ricardo Rodríguez,3-4-3,Maurizio Mariani,Match Report,,8.0,1.0,21.6,0.0,0,0,15.0,5.0,20.7,0.0,2,2,2024,Torino
3,2023-09-03,18:30,Serie A,Matchweek 3,Sun,Home,W,1,0,Genoa,0.4,0.2,63.0,24433.0,Ricardo Rodríguez,3-4-3,Daniele Chiffi,Match Report,,10.0,3.0,22.4,2.0,0,0,7.0,2.0,25.6,0.0,0,0,2024,Torino
4,2023-09-18,18:30,Serie A,Matchweek 4,Mon,Away,W,3,0,Salernitana,1.8,0.7,44.0,15480.0,Ricardo Rodríguez,3-4-3,Antonio Giua,Match Report,,11.0,3.0,16.7,0.0,0,0,14.0,4.0,19.8,0.0,0,0,2024,Torino
5,2023-09-24,20:45,Serie A,Matchweek 5,Sun,Home,D,1,1,Roma,0.9,1.4,41.0,23299.0,Ricardo Rodríguez,3-4-3,Marco Guida,Match Report,,12.0,4.0,19.2,0.0,0,0,11.0,3.0,15.8,0.0,0,0,2024,Torino
6,2023-09-27,20:45,Serie A,Matchweek 6,Wed,Away,L,0,2,Lazio,0.3,0.9,49.0,35100.0,Ricardo Rodríguez,3-4-3,Michael Fabbri,Match Report,,7.0,2.0,19.9,0.0,0,0,6.0,3.0,14.5,0.0,0,0,2024,Torino
7,2023-10-02,18:30,Serie A,Matchweek 7,Mon,Home,D,0,0,Hellas Verona,0.6,0.3,55.0,19419.0,Ricardo Rodríguez,3-4-3,Ermanno Feliciani,Match Report,,8.0,2.0,22.1,0.0,0,0,5.0,2.0,24.4,1.0,0,0,2024,Torino
8,2023-10-07,18:00,Serie A,Matchweek 8,Sat,Away,L,0,2,Juventus,0.6,1.9,50.0,38858.0,Ricardo Rodríguez,3-4-3,Davide Massa,Match Report,,10.0,1.0,18.3,1.0,0,0,17.0,5.0,15.1,0.0,0,0,2024,Torino
9,2023-10-21,18:00,Serie A,Matchweek 9,Sat,Home,L,0,3,Inter,0.4,2.5,47.0,26193.0,Ricardo Rodríguez,3-4-3,Matteo Marchetti,Match Report,,7.0,3.0,18.6,0.0,0,0,13.0,3.0,17.1,1.0,1,1,2024,Torino
10,2023-10-28,18:00,Serie A,Matchweek 10,Sat,Away,W,1,0,Lecce,0.8,0.5,51.0,26123.0,Ricardo Rodríguez,3-5-2,Gianluca Aureliano,Match Report,,10.0,2.0,16.2,1.0,0,0,11.0,6.0,19.0,0.0,0,0,2024,Torino
11,2023-11-02,21:00,Coppa Italia,Second round,Thu,Home,L,1,2,Frosinone,,,56.0,5233.0,Ricardo Rodríguez,3-5-2,Francesco Fourneau,Match Report,Required Extra Time,24.0,12.0,,,0,0,18.0,4.0,,,0,0,2024,Torino
12,2023-11-06,20:45,Serie A,Matchweek 11,Mon,Home,W,2,1,Sassuolo,3.5,0.5,54.0,18000.0,Ricardo Rodríguez,3-4-1-2,Maria Sole Ferrieri Caputi,Match Report,,21.0,9.0,13.4,0.0,0,0,5.0,2.0,14.7,0.0,0,0,2024,Torino
13,2023-11-11,20:45,Serie A,Matchweek 12,Sat,Away,D,1,1,Monza,1.0,0.9,56.0,11777.0,Ricardo Rodríguez,3-5-2,Daniele Doveri,Match Report,,12.0,5.0,16.8,0.0,0,0,12.0,5.0,19.9,0.0,0,0,2024,Torino
14,2023-11-27,20:45,Serie A,Matchweek 13,Mon,Away,L,0,2,Bologna,0.4,1.5,52.0,20705.0,Ricardo Rodríguez,3-4-1-2,Andrea Colombo,Match Report,,9.0,3.0,19.1,0.0,0,0,13.0,2.0,17.5,0.0,0,0,2024,Torino
15,2023-12-04,20:45,Serie A,Matchweek 14,Mon,Home,W,3,0,Atalanta,1.7,0.5,54.0,18507.0,Ricardo Rodríguez,3-4-1-2,Marco Piccinini,Match Report,,8.0,4.0,21.8,1.0,1,1,10.0,4.0,25.0,0.0,0,0,2024,Torino
16,2023-12-10,12:30,Serie A,Matchweek 15,Sun,Away,D,0,0,Frosinone,1.2,0.8,48.0,13807.0,Ricardo Rodríguez,3-5-2,Luca Massimi,Match Report,,16.0,3.0,14.6,0.0,0,0,11.0,5.0,17.1,1.0,0,0,2024,Torino
17,2023-12-16,20:45,Serie A,Matchweek 16,Sat,Home,W,1,0,Empoli,1.1,0.3,53.0,17815.0,Ricardo Rodríguez,3-4-1-2,Livio Marinelli,Match Report,,10.0,3.0,10.5,0.0,0,0,7.0,2.0,21.3,1.0,0,0,2024,Torino
18,2023-12-23,15:00,Serie A,Matchweek 17,Sat,Home,D,1,1,Udinese,1.0,0.9,62.0,23546.0,Ricardo Rodríguez,3-4-3,Michael Fabbri,Match Report,,14.0,4.0,19.9,1.0,0,0,10.0,4.0,15.5,0.0,0,0,2024,Torino
19,2023-12-29,18:30,Serie A,Matchweek 18,Fri,Away,L,0,1,Fiorentina,0.3,0.5,48.0,32915.0,Ricardo Rodríguez,3-4-3,Federico La Penna,Match Report,,6.0,3.0,14.1,1.0,0,0,12.0,3.0,20.0,0.0,0,0,2024,Torino
20,2024-01-07,15:00,Serie A,Matchweek 19,Sun,Home,W,3,0,Napoli,2.1,1.0,50.0,23960.0,Ricardo Rodríguez,3-4-1-2,Maurizio Mariani,Match Report,,10.0,6.0,15.9,0.0,0,0,10.0,3.0,14.4,0.0,0,0,2024,Torino
21,2024-01-13,15:00,Serie A,Matchweek 20,Sat,Away,D,0,0,Genoa,0.4,0.5,56.0,33019.0,Ricardo Rodríguez,3-4-1-2,Antonio Giua,Match Report,,6.0,0.0,12.2,0.0,0,0,11.0,6.0,20.3,1.0,0,0,2024,Torino
22,2024-01-26,20:45,Serie A,Matchweek 22,Fri,Away,W,2,1,Cagliari,1.6,2.2,49.0,16196.0,Ricardo Rodríguez,3-4-3,Andrea Colombo,Match Report,,16.0,6.0,17.0,1.0,0,0,25.0,9.0,14.1,1.0,0,0,2024,Torino
23,2024-02-04,12:30,Serie A,Matchweek 23,Sun,Home,D,0,0,Salernitana,0.8,0.1,67.0,24461.0,Ricardo Rodríguez,3-4-3,Daniele Chiffi,Match Report,,13.0,1.0,14.3,0.0,0,0,3.0,1.0,25.9,0.0,0,0,2024,Torino
24,2024-02-10,20:45,Serie A,Matchweek 24,Sat,Away,D,1,1,Sassuolo,1.0,0.4,58.0,10955.0,Ricardo Rodríguez,3-4-3,Daniele Orsato,Match Report,,13.0,2.0,17.0,0.0,0,0,11.0,4.0,19.3,1.0,0,0,2024,Torino
25,2024-02-16,19:00,Serie A,Matchweek 25,Fri,Home,W,2,0,Lecce,1.2,0.5,59.0,22457.0,Vanja Milinković-Savić,3-4-1-2,Giovanni Ayroldi,Match Report,,12.0,4.0,13.8,0.0,0,0,8.0,3.0,17.6,0.0,0,0,2024,Torino
26,2024-02-22,20:45,Serie A,Matchweek 21,Thu,Home,L,0,2,Lazio,1.5,0.5,55.0,22742.0,Vanja Milinković-Savić,3-4-1-2,Federico La Penna,Match Report,,24.0,4.0,15.4,1.0,0,0,7.0,4.0,22.4,0.0,0,0,2024,Torino
27,2024-02-26,18:30,Serie A,Matchweek 26,Mon,Away,L,2,3,Roma,0.6,1.4,46.0,61595.0,Vanja Milinković-Savić,3-4-1-2,Juan Sacchi,Match Report,,14.0,6.0,22.2,0.0,0,0,5.0,2.0,17.7,0.0,1,1,2024,Torino
28,2024-03-02,20:45,Serie A,Matchweek 27,Sat,Home,D,0,0,Fiorentina,0.6,0.6,35.0,22845.0,Ricardo Rodríguez,3-4-1-2,Matteo Marchetti,Match Report,,8.0,2.0,17.0,1.0,0,0,14.0,3.0,19.5,0.0,0,0,2024,Torino
29,2024-03-08,20:45,Serie A,Matchweek 28,Fri,Away,D,1,1,Napoli,0.9,1.6,37.0,42000.0,Ricardo Rodríguez,3-4-1-2,Daniele Orsato,Match Report,,11.0,2.0,17.3,1.0,0,0,22.0,8.0,18.5,0.0,0,0,2024,Torino
30,2024-03-16,15:00,Serie A,Matchweek 29,Sat,Away,W,2,0,Udinese,1.0,0.4,57.0,21223.0,Ricardo Rodríguez,3-4-3,Andrea Colombo,Match Report,,12.0,5.0,16.2,1.0,0,0,12.0,1.0,22.4,1.0,0,0,2024,Torino
31,2024-03-30,15:00,Serie A,Matchweek 30,Sat,Home,W,1,0,Monza,1.6,0.8,61.0,24286.0,Ricardo Rodríguez,3-4-1-2,Gianluca Aureliano,Match Report,,14.0,5.0,20.1,0.0,1,1,9.0,2.0,16.4,0.0,0,0,2024,Torino
32,2024-04-06,20:45,Serie A,Matchweek 31,Sat,Away,L,2,3,Empoli,2.1,0.5,64.0,8374.0,Ricardo Rodríguez,3-4-1-2,Davide Massa,Match Report,,19.0,5.0,14.2,0.0,0,0,4.0,3.0,21.7,0.0,0,0,2024,Torino
33,2024-04-13,18:00,Serie A,Matchweek 32,Sat,Home,D,0,0,Juventus,0.6,1.2,48.0,27788.0,Ricardo Rodríguez,3-4-1-2,Fabio Maresca,Match Report,,13.0,2.0,18.8,0.0,0,0,8.0,3.0,15.8,0.0,0,0,2024,Torino
34,2024-04-21,15:00,Serie A,Matchweek 33,Sun,Home,D,0,0,Frosinone,0.6,0.6,53.0,23728.0,Ricardo Rodríguez,3-4-1-2,Antonio Rapuano,Match Report,,13.0,2.0,21.2,1.0,0,0,12.0,3.0,20.5,0.0,0,0,2024,Torino
35,2024-04-28,12:30,Serie A,Matchweek 34,Sun,Away,L,0,2,Inter,0.5,1.7,38.0,71686.0,Ricardo Rodríguez,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,,11.0,3.0,20.1,0.0,0,0,16.0,4.0,24.2,2.0,1,1,2024,Torino
36,2024-05-03,20:45,Serie A,Matchweek 35,Fri,Home,D,0,0,Bologna,0.7,0.2,47.0,23895.0,Ricardo Rodríguez,3-4-1-2,Simone Sozza,Match Report,,8.0,1.0,15.1,0.0,0,0,5.0,1.0,22.7,0.0,0,0,2024,Torino
37,2024-05-12,15:00,Serie A,Matchweek 36,Sun,Away,W,2,1,Hellas Verona,0.5,1.2,57.0,25964.0,Ricardo Rodríguez,3-4-1-2,Livio Marinelli,Match Report,,6.0,2.0,10.1,0.0,0,0,13.0,5.0,17.2,0.0,0,0,2024,Torino
38,2024-05-18,20:45,Serie A,Matchweek 37,Sat,Home,W,3,1,Milan,0.9,1.9,40.0,24638.0,Ricardo Rodríguez,3-4-1-2,Ermanno Feliciani,Match Report,,11.0,5.0,19.0,2.0,0,0,15.0,3.0,17.4,0.0,1,1,2024,Torino
39,2024-05-26,18:00,Serie A,Matchweek 38,Sun,Away,L,0,3,Atalanta,1.1,2.6,60.0,14839.0,Alessandro Buongiorno,3-4-1-2,Simone Sozza,Match Report,,8.0,1.0,13.2,0.0,0,0,17.0,6.0,15.3,0.0,1,1,2024,Torino
0,2023-08-19,18:30,Serie A,Matchweek 1,Sat,Away,W,3,1,Frosinone,1.5,0.9,52.0,15822.0,Giovanni Di Lorenzo,4-3-3,Matteo Marcenaro,Match Report,,19.0,8.0,18.4,0.0,0,0,3.0,0.0,25.4,1.0,1,1,2024,Napoli
1,2023-08-27,20:45,Serie A,Matchweek 2,Sun,Home,W,2,0,Sassuolo,3.5,0.2,67.0,46925.0,Giovanni Di Lorenzo,4-3-3,Antonio Giua,Match Report,,23.0,4.0,15.5,0.0,1,2,6.0,1.0,23.8,0.0,0,0,2024,Napoli
2,2023-09-02,20:45,Serie A,Matchweek 3,Sat,Home,L,1,2,Lazio,1.3,0.6,62.0,42000.0,Giovanni Di Lorenzo,4-3-3,Andrea Colombo,Match Report,,22.0,4.0,17.7,1.0,0,0,6.0,2.0,13.9,0.0,0,0,2024,Napoli
3,2023-09-16,20:45,Serie A,Matchweek 4,Sat,Away,D,2,2,Genoa,0.9,1.2,66.0,33275.0,Giovanni Di Lorenzo,4-3-3,Michael Fabbri,Match Report,,12.0,4.0,16.7,1.0,0,0,8.0,3.0,15.6,0.0,0,0,2024,Napoli
4,2023-09-20,20:00,Champions Lg,Group stage,Wed,Away,W,2,1,pt Braga,1.7,1.4,47.0,18422.0,Giovanni Di Lorenzo,4-3-3,Serdar Gözübüyük,Match Report,,18.0,6.0,15.8,0.0,0,0,16.0,2.0,15.0,1.0,0,0,2024,Napoli
5,2023-09-24,18:00,Serie A,Matchweek 5,Sun,Away,D,0,0,Bologna,2.1,0.2,51.0,26621.0,Giovanni Di Lorenzo,4-3-3,Giovanni Ayroldi,Match Report,,11.0,4.0,18.0,1.0,0,1,4.0,2.0,15.4,0.0,0,0,2024,Napoli
6,2023-09-27,20:45,Serie A,Matchweek 6,Wed,Home,W,4,1,Udinese,3.3,0.7,66.0,45305.0,Giovanni Di Lorenzo,4-3-3,Gianluca Manganiello,Match Report,,22.0,9.0,17.5,1.0,1,1,13.0,3.0,19.3,0.0,0,0,2024,Napoli
7,2023-09-30,15:00,Serie A,Matchweek 7,Sat,Away,W,4,0,Lecce,2.5,0.5,56.0,27588.0,Giovanni Di Lorenzo,4-3-3,Luca Pairetto,Match Report,,14.0,5.0,19.0,1.0,1,1,9.0,4.0,17.6,0.0,0,0,2024,Napoli
8,2023-10-03,21:00,Champions Lg,Group stage,Tue,Home,L,2,3,es Real Madrid,1.9,1.4,50.0,51649.0,Giovanni Di Lorenzo,4-3-3,Clément Turpin,Match Report,,17.0,6.0,18.3,0.0,1,1,18.0,5.0,16.4,0.0,0,0,2024,Napoli
9,2023-10-08,20:45,Serie A,Matchweek 8,Sun,Home,L,1,3,Fiorentina,1.8,2.1,54.0,45000.0,Giovanni Di Lorenzo,4-3-3,Federico La Penna,Match Report,,15.0,3.0,17.1,0.0,1,1,12.0,3.0,14.0,0.0,0,0,2024,Napoli
10,2023-10-21,15:00,Serie A,Matchweek 9,Sat,Away,W,3,1,Hellas Verona,2.3,1.3,60.0,20549.0,Giovanni Di Lorenzo,4-3-3,Rosario Abisso,Match Report,,22.0,10.0,17.5,2.0,0,0,15.0,9.0,14.8,0.0,0,0,2024,Napoli
